RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020
269340,16489,Harvel Homes Community,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178067.0,179527.0,180623.0,182892.0,185460.0,188728.0,191974.0,194509.0,196202.0,197598.0,198685.0,199392.0,199649.0,199605.0,199990.0,200493.0,199438.0,196007.0,191914.0,188818.0,186990.0,185254.0,183732.0,182549.0,181791.0,181384.0,181032.0,180895.0,181715.0,183906.0,186787.0
269342,12446,Heritage Valley,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112815.0,114342.0,115447.0,117067.0,117971.0,119189.0,120989.0,122826.0,123052.0,123183.0,123235.0,123744.0,123426.0,122537.0,121287.0,120969.0,121063.0,120610.0,118149.0,114820.0,112589.0,110522.0,108482.0,105434.0,102731.0,99633.0,97560.0,95656.0,93901.0,91665.0,90216.0,89629.0,89887.0,89740.0,89473.0,90141.0,91946.0,93888.0,94358.0,93861.0,93882.0,94385.0,95910.0,96872.0,97909.0,99202.0,100381.0,99960.0,98175.0,97152.0,97631.0,98382.0,98767.0,98889.0,98117.0,98244.0,98600.0,98808.0,98257.0,97718.0,98647.0,99764.0,100811.0,101473.0,101468.0,102111.0,102664.0,102761.0,101055.0,99686.0,98888.0,100088.0,100672.0,101321.0,100068.0,100218.0,100351.0,100936.0,101076.0,101646.0,103466.0,105062.0,107102.0,108655.0,110400.0,111271.0,113201.0,114043.0,115814.0,116723.0,118006.0,118853.0,119929.0,121878.0,124324.0,126106.0,127849.0,128974.0,131503.0,133989.0,136837.0,139440.0,142188.0,144725.0,146583.0,148230.0,147963.0,148375.0,148726.0,150962.0,151047.0,150511.0,151081.0,152399.0,155667.0,157120.0,158805.0,159380.0,162049.0,164891.0,167305.0,168718.0,170755.0,173493.0,174667.0,175515.0,174410.0,174957.0,175412.0,176534.0
403473,14153,High Point,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149869.0,151858.0,152584.0,154434.0,155194.0,154768.0,154334.0,154601.0,156310.0,157421.0,157771.0,157001.0,155243.0,151688.0,148218.0,144643.0,142517.0,141350.0,140205.0,137897.0,134299.0,131287.0,128614.0,127313.0,127472.0,129175.0,131858.0,134572.0,136155.0,137742.0,138825.0,140522.0,141717.0,143105.0,145216.0,147377.0,148984.0,149790.0,150211.0,151751.0,154785.0,158698.0,162971.0,165780.0,167163.0,168339.0,170682.0,172570.0,174388.0,174853.0,175278.0,175330.0,175201.0,173683.0,170689.0,168853.0,169954.0,172385.0,173107.0,173666.0,175016.0,179598.0,183972.0,186697.0,188327.0,191762.0,195334.0,196608.0,193748.0,189933.0,189070.0,191226.0,192199.0,190725.0,189302.0,189860.0,191959.0,191019.0,192411.0,195131.0,201222.0,207979.0,213176.0,216363.0,219345.0,222056.0,225008.0,226674.0,228585.0,232504.0,234609.0,237369.0,240493.0,243280.0,245069.0,246268.0,248955.0,252499.0,254779.0,256341.0,256388.0,257241.0,258643.0,260591.0,261089.0,261465.0,261194.0,262712.0,262914.0,264844.0,264507.0,267199.0,267826.0,268650.0,267855.0,267483.0,267380.0,267511.0,269078.0,270071.0,271508.0,271402.0,273676.0,274265.0,277185.0
129333,8515,Hills Park,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290616.0,288187.0,286905.0,285244.0,285631.0,286682.0,287917.0,290292.0,293190.0,295780.0,297697.0,299831.0,302594.0,307138.0,312472.0,317069.0,319098.0,320119.0,321262.0,321408.0,321297.0,322866.0,325804.0,328909.0,330586.0,332149.0,333022.0,333869.0,335138.0,337002.0,338736.0,339977.0,341155.0,341732.0,342142.0,341947.0,342550.0,343393.0,343770.0,343100.0,342190.0,342187.0,342676.0,342714.0,341916.0,338353.0,334857.0,331503.0,328723.0,325342.0,322075.0,319536.0,316109.0,310886.0,305314.0,301261.0,298647.0,298918.0,300538.0,302850.0,303360.0,301336.0,297491.0,294308.0,293088.0,294145.0,295374.0,294191.0,290950.0,286759.0,280566.0,272811.0,265455.0,262267.0,261367.0,260248.0,257471.0,254151.0,248923.0,244905.0,240708.0,238133.0,235496.0,235008.0,235496.0,234272.0,233332.0,231336.0,230940.0,230351.0,233104.0,237070.0,242233.0,245769.0,250471.0,253839.0,256884.0,259461.0,263123.0,268094.0,273880.0,278873.0,282201.0,284099.0,286354.0,290094.0,293463.0,297125.0,300392.0,305703.0,309076.0,312578.0,312707.0,313678.0,314039.0,315340.0,317365.0,318949.0,320959.0,322189.0,322911.0,323209.0,324438.0,325637.0,327987.0,330322.0,334162.0,337714.0,339867.0,341305.0,342949.0,345521.0,349419.0,351351.0,352673.0,353767.0,356537.0,359797.0,361817.0,362576.0,363206.0,364218.0,364344.0,365576.0,367323.0,371658.0,375367.0,378190.0,379739.0,380751.0,381883.0,384967.0,388361.0,392571.0,396892.0,400513.0,403258.0,404852.0,408300.0,412581.0,416587.0,420083.0,423844.0,427929.0,431508.0,434083.0,437351.0,440878.0,443726.0,445556.0,445845.0,445452.0,445314.0,446343.0,448454.0,447887.0,446473.0,444362.0,442747.0,440979.0,440388.0,440701.0,441533.0,442861.0,444589.0,446040.0,446842.0,449410.0,453170.0,458198.0
269345,2326,Home Park,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County,133185.0,132952.0,132072.0,130921.0,129840.0,129211.0,128307.0,127788.0,127553.0,127915.0,128531.0,129580.0,131108.0,132597.0,134782.0,136961.0,138280.0,138686.0,139947.0,141299.0,142745.0,143695.0,145259.0,147326.0,149107.0,150325.0,151662.0,152649.0,155925.0,160211.0,164545.0,168712.0,173280.0,177686.0,180663.0,182345.0,184404.0,187114.0,189621.0,192948.0,196477.0,201738.0,206927.0,211368.0,214038.0,217045.0,220995.0,224530.0,226974.0,228821.0,231107.0,233764.0,235778.0,236546.0,236644.0,237246.0,238627.0,239987.0,241222.0,243045.0,245197.0,248479.0,251694.0,253473.0,253309.0,252180.0,254070.0,256412.0,259039.0,258316.0,258131.0,258838.0,261700.0,264528.0,264385.0,263837.0,261893.0,263049.0,260970.0,260320.0,258041.0,261122.0,261587.0,261328.0,257403.0,252923.0,252337.0,253907.0,258717.0,258888.0,258179.0,256213.0,256360.0,255696.0,256112.0,256960.0,258155.0,258521.0,257392.0,255406.0,253629.0,253886.0,256558.0,258861.0,260893.0,261034.0,262440.0,263503.0,266288.0,270073.0,274025.0,279289.0,283781.0,288398.0,291417.0,293828.0,297588.0,301511.0,303888.0,304884.0,306355.0,309736.0,312751.0,311123.0,308708.0,306365.0,306887.0,308894.0,308319.0,307247.0,307191.0,309593.0,312498.0,312895.0,313513.0,315190.0,316667.0,318568.0,320331.0,322692.0,323943.0,324558.0,324574.0,323547.0,321336.0,316769.0,313373.0,313679.0,316689.0,316667.0,313414.0,306939.0,304082.0,302099.0,301242.0,299592.0,298672.0,298471.0,295864.0,290237.0,283551.0,279877.0,277849.0,276632.0,274528.0,272931.0,270098.0,266866.0,260514.0,257993.0,257139.0,257911.0,255486.0,250701.0,244472.0,239730.0,235662.0,231716.0,228839.0,226651.0,226601.0,223887.0,219031.0,213614.0,209429.0,208004.0,206549.0,205867.0,203367.0,203337.0,201308.0,199730.0,196186.0,194776.0,195400.0,196809.0,199242.0,200736.0,204227.0,206866.0,208664.0,207131.0,207414.0,208480.0,212482.0,214940.0,218224.0,221384.0,226090.0,230263.0,233226.0,235154.0,239256.0,244632.0,249827.0,254385.0,257611.0,260317.0,260133.0,259822.0,258381.0,258257.0,259902.0,262528.0,265537.0,267842.0,269635.0,271106.0,272485.0,275079.0,278630.0,282484.0,286033.0,289657.0,290910.0,291340.0,291536.0,291589.0,292631.0,292759.0,294615.0,297680.0,301709.0,305360.0,307930.0,309057.0,311040.0,313733.0,315376.0,317470.0,318886.0,322336.0,325759.0,327606.0,328640.0,328354.0,329376.0,330893.0,332387.0,333802.0,336557.0,340260.0,345227.0,349034.0,350486.0,350801.0,351289.0,353435.0,354544.0,357415.0,359312.0,363754.0,367505.0,371642.0,373335.0,372048.0,371859.0,371043.0,370261.0,369742.0,371974.0,374179.0,376668.0,376226.0,376186.0,375254.0,375818.0,378916.0,382390.0,387321.0,392443.0,396932.0,399723.0,401830.0,404547.0,408728.0
403444,7251,Horseshoe Community,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County,163238.0,166199.0,167195.0,170367.0,172427.0,175290.0,177176.0,177156.0,176259.0,175203.0,173988.0,172417.0,170271.0,167596.0,165905.0,164017.0,163456.0,161380.0,159768.0,158873.0,159442.0,159880.0,160957.0,161770.0,163364.0,164298.0,166071.0,167355.0,168336.0,168811.0,170340.0,174700.0,177560.0,179979.0,180377.0,182105.0,183601.0,184672.0,184442.0,184357.0,184306.0,186259.0,187490.0,187065.0,187163.0,188494.0,191711.0,193173.0,194032.0,195051.0,197038.0,200210.0,202677.0,204217.0,204962.0,205615.0,206392.0,206513.0,206319.0,208628.0,211660.0,214382.0,215359.0,214872.0,215905.0,216269.0,217118.0,218378.0,219083.0,220138.0,220874.0,220232.0,218299.0,217602.0,218133.0,220201.0,220331.0,221383.0,222798.0,224147.0,225851.0,227093.0,228461.0,229974.0,231625.0,233389.0,234697.0,236256.0,239394.0,242488.0,245246.0,246347.0,247783.0,250027.0,252655.0,254918.0,258578.0,259803.0,261887.0,261319.0,260613.0,260164.0,260643.0,263598.0,267091.0,269739.0,272118.0,272618.0,272799.0,273692.0,277365.0,281853.0,286508.0,290598.0,294634.0,299437.0,301775.0,304189.0,304511.0,306517.0,308533.0,311044.0,309227.0,308270.0,307278.0,306901.0,305534.0,302522.0,301458.0,301521.0,303649.0,306516.0,307865.0,308859.0,310148.0,310576.0,312027.0,312854.0,315576.0,317054.0,317982.0,316122.0,312759.0,308521.0,307087.0,304631.0,301830.0,299219.0,296398.0,293611.0,286493.0,280636.0,276005.0,271061.0,266586.0,261953.0,257584.0,255420.0,253799.0,252793.0,249624.0,245735.0,244938.0,245457.0,245112.0,245712.0,246255.0,246882.0,244604.0,241013.0,238823.0,238682.0,237817.0,237987.0,237644.0,237198.0,237009.0,238362.0,240177.0,241075.0,241652.0,241521.0,240799.0,236376.0,234440.0,232686.0,231847.0,229019.0,225706.0,221283.0,218324.0,216471.0,217705.0,219581.0,220364.0,222257.0,223076.0,223405.0,222453.0,223106.0,222896.0,225048.0,226815.0,230780.0,232935.0,235779.0,239954.0,241869.0,243888.0,244367.0,247134.0,249429.0,255102.0,259027.0,260962.0,257526.0,253539.0,249738.0,246448.0,247379.0,249807.0,255797.0,259655.0,261792.0,260337.0,258237.0,257102.0,261002.0,264653.0,267491.0,267667.0,265376.0,263543.0,258924.0,254749.0,251604.0,251831.0,253158.0,254400.0,251883.0,250525.0,250082.0,252291.0,256286.0,257193.0,258291.0,258364.0,258559.0,254662.0,249539.0,246109.0,248135.0,252039.0,254839.0,253305.0,249501.0,246913.0,247154.0,248886.0,250982.0,255211.0,257851.0,258560.0,254554.0,249369.0,243433.0,242879.0,245797.0,251155.0,251959.0,251111.0,248380.0,246544.0,245652.0,244150.0,242122.0,239092.0,238037.0,238452.0,238219.0,236430.0,233805.0,229856.0,227071.0,223649.0,221752.0,221155.0,222318.0,224757.0,226917.0,226966.0,226943.0,227516.0,230947.0,236738.0,243396.0
269346,8714,Hunter Hills,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121158.0,123480.0,125671.0,130144.0,134273.0,138269.0,141987.0,145664.0,149154.0,152439.0,155510.0,158374.0,161053.0,163277.0,165356.0,166949.0,169073.0,171101.0,173407.0,175310.0,177181.0,179026.0,180843.0,182623.0,184364.0,186219.0,188029.0,189982.0,191545.0
272817,4619,Inman Park,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County,156427.0,156724.0,156403.0,156269.0,155796.0,156008.0,156544.0,156791.0,157434.0,157564.0,158769.0,159636.0,161210.0,162597.0,165211.0,167531.0,170724.0,172946.0,175665.0,178681.0,181771.0,184834.0,186594.0,188578.0,190246.0,191217.0,191332.0,192262.0,193620.0,195932.0,196953.0,198586.0,199252.0,201871.0,204510.0,208584.0,212248.0,217298.0,220998.0,223417.0,224530.0,225082.0,225871.0,227619.0,230361.0,233345.0,235832.0,237073.0,236951.0,235817.0,238504.0,242817.0,248324.0,253640.0,261346.0,267910.0,273139.0,276120.0,279751.0,283467.0,287333.0,291812.0,294067.0,295038.0,294925.0,295402.0,295383.0,295532.0,296633.0,297860.0,299106.0,299428.0,300918.0,301721.0,302662.0,304764.0,307975.0,311097.0,312509.0,312908.0,314189.0,316782.0,319829.0,322679.0,324265.0,325327.0,326255.0,326268.0,325555.0,324975.0,324763.0,325499.0,325476.0,324364.0,322577.0,320728.0,320219.0,321488.0,323338.0,324886.0,326061.0,325730.0,326026.0,326658.0,326889.0,328158.0,329416.0,332155.0,333616.0,334382.0,334893.0,337857.0,339450.0,342471.0,343794.0,345934.0,349164.0,351613.0,354138.0,356530.0,360690.0,365399.0,368046.0,367791.0,369299.0,371231.0,374690.0,375783.0,375719.0,376320.0,377260.0,377684.0,377875.0,377965.0,379552.0,381081.0,381275.0,381303.0,380578.0,381630.0,382040.0,382136.0,381320.0,381038.0,380075.0,377001.0,374888.0,371986.0,372237.0,370263.0,369322.0,366232.0,363797.0,360699.0,357838.0,354057.0,350133.0,346399.0,341509.0,336565.0,329878.0,325503.0,322577.0,321019.0,321305.0,320905.0,320933.0,318153.0,314741.0,312305.0,311947.0,313962.0,315603.0,315153.0,312293.0,310847.0,308249.0,307368.0,304825.0,305976.0,308027.0,310568.0,309267.0,306198.0,303626.0,302935.0,302306.0,299545.0,296301.0,293718.0,293108.0,292458.0,290099.0,287661.0,287622.0,290288.0,292886.0,295437.0,297413.0,300129.0,301089.0,301599.0,302223.0,303591.0,306286.0,307982.0,311192.0,312986.0,315418.0,316888.0,319807.0,323043.0,330046.0,336441.0,342467.0,346199.0,350462.0,355808.0,357969.0,359884.0,361146.0,364924.0,369677.0,374274.0,375625.0,376098.0,375748.0,378799.0,381813.0,384777.0,388341.0,392091.0,396722.0,399499.0,400744.0,402210.0,404805.0,406854.0,410120.0,409919.0,411192.0,412578.0,416787.0,421037.0,423950.0,427091.0,429880.0,432357.0,435593.0,443552.0,451937.0,462240.0,471093.0,479490.0,485533.0,489607.0,493861.0,498149.0,503736.0,510572.0,518116.0,521913.0,524483.0,526138.0,527183.0,528391.0,529119.0,532225.0,536390.0,541756.0,545322.0,547837.0,549895.0,553597.0,556191.0,556613.0,555636.0,552917.0,551864.0,551650.0,553590.0,552247.0,551172.0,549378.0,548547.0,547026.0,546232.0,546996.0,549178.0,552460.0,554987.0,556019.0,554839.0,555492.0,556569.0,558536.0
269349,15216,Ivan Hill,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177179.0,179469.0,182015.0,186586.0,190761.0,194148.0,197128.0,199681.0,201792.0,203448.0,204643.0,205427.0,205875.0,205985.0,204944.0,203823.0,202801.0,202845.0,203062.0,203547.0,204369.0,205551.0,207107.0,209051.0,211398.0,214214.0,217963.0
269355,15852,Just Us,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123645.0,123096.0,122482.0,121655.0,122555.0,123259.0,122500.0,120068.0,117563.0,116810.0,116403.0,116852.0,117046.0,117651.0,119214.0,121093.0,120922.0,120322.0,121106.0,124069.0,127409.0,128348.0,128531.0,128600.0,129934.0,131215.0,130718.0,129684.0,129258.0,129682.0,131389.0,133327.0,136384.0,139803.0,143673.0,144239.0,143132.0,141540.0,141661.0,140949.0,138455.0,138115.0,137642.0,137828.0,134914.0,132090.0,129711.0,130237.0,131442.0,131877.0,132272.0,134122.0,138276.0,141185.0,144122.0,146868.0,150402.0,152016.0,151651.0,151474.0,151263.0,153426.0,153313.0,155700.0,157416.0,159848.0,161198.0,162754.0,165978.0,170539.0,175146.0,177873.0,179814.0,182173.0,185545.0,187298.0,186996.0,186056.0,184035.0,181269.0,178395.0,177210.0,178428.0,182037.0,187412.0,191623.0,194776.0,195641.0,198118.0,201391.0,207055.0,212937.0,219601.0,225825.0,231259.0,235380.0,238149.0,241266.0,245073.0,251231.0,257089.0,262261.0,265981.0,269796.0,272244.0,273543.0,273820.0,274007.0
129680,9701,Kings Forest,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121763.0,121157.0,120475.0,118300.0,115919.0,113097.0,111181.0,109889.0,109401.0,108757.0,107156.0,104779.0,103320.0,102049.0,102353.0,103446.0,105616.0,107260.0,107727.0,107845.0,108447.0,109563.0,112548.0,116283.0,119131.0,121383.0,120867.0,120304.0,118674.0,120328.0,123380.0,126301.0,126500.0,126401.0,125408.0,125236.0,124296.0,123346.0,122160.0,121233.0,120708.0,118761.0,115729.0,112632.0,110932.0,109847.0,109434.0,110020.0,111340.0,113253.0,114918.0,116647.0,118489.0,121277.0,125402.0,130292.0,134333.0,136341.0,136396.0,134863.0,134917.0,134732.0,136385.0,136757.0,137806.0,137619.0,136291.0,133800.0,131683.0,132005.0,134703.0,138849.0,141067.0,142690.0,143562.0,145082.0,146418.0,147989.0,150710.0,154186.0,158047.0,160948.0,163991.0,164640.0,166066.0,165775.0,166776.0,167065.0,168923.0,171068.0,173200.0,174514.0,175475.0,176355.0,176194.0,177449.0,178807.0,181963.0,184107.0,186764.0,188051.0,189226.0
